name,sex,first,second
WAYNE,M,74,112
WOLF,M,74,36
ZELIMKHAN,M,74,0
ACHIM,M,73,22
DINO,M,73,11
DONG,M,73,14
DOSTONBEK,M,73,0
EKREM,M,73,10
ETIENNE,M,73,53
FÉLIX,M,73,32
GASTON,M,73,86
GRANT,M,73,71
ISLOMBEK,M,73,0
JEREMIAH,M,73,36
JURI,M,73,7
MIN,M,73,21
MORITZ,M,73,30
MÁTÉ,M,73,10
NARENDRA,M,73,10
NIRMAL,M,73,2
NOVRUZ,M,73,0
RUSTAMJON,M,73,0
SAMAT,M,73,0
SERIK,M,73,0
SONER,M,73,13
USHANGI,M,73,0
VAHAN,M,73,0
VASILY,M,73,0
WIECZYSŁAW,M,73,18
WOLODYMYR,M,73,6
ZBISŁAW,M,73,29
ÜMİT,M,73,3
ANASTASIOS,M,72,7
ANWAR,M,72,36
ARA,M,72,2
ASAN,M,72,5
AVAZBEK,M,72,0
AZIM,M,72,9
BERTHOLD,M,72,34
CLAUDIU,M,72,27
DAVRONBEK,M,72,0
EDOUARD,M,72,60
IZRAEL,M,72,22
JEWGIENIJ,M,72,0
JURIS,M,72,0
KAMOLIDDIN,M,72,0
KEN,M,72,15
LEVENTE,M,72,29
MALEK,M,72,14
MANU,M,72,3
MILES,M,72,42
MÁTYÁS,M,72,3
NODIR,M,72,0
THEODOROS,M,72,14
VASIF,M,72,0
WADYM,M,72,0
WLADIMIR,M,72,16
WŁODZISŁAW,M,72,28
ABU,M,71,21
BAKHROM,M,71,0
BALÁZS,M,71,10
CEDRIC,M,71,23
DENI,M,71,4
EDGARDO,M,71,49
ELJAN,M,71,0
FENG,M,71,3
GAETANO,M,71,19
GHENNADII,M,71,0
GIAN,M,71,4
GILBERTO,M,71,24
HIMANSHU,M,71,5
LUTZ,M,71,29
MAIKEL,M,71,11
MALCOLM,M,71,53
MUBARIZ,M,71,0
NAUM,M,71,6
PRAMOD,M,71,9
RAJA,M,71,16
SANJARBEK,M,71,0
TIHRAN,M,71,0
TOBY,M,71,13
VIET,M,71,57
ŠTEFAN,M,71,0
ABBOS,M,70,0
ARIZ,M,70,0
BAKUR,M,70,0
BIJAY,M,70,0
BIJAYA,M,70,0
CLAUDE,M,70,181
FAMIL,M,70,0
GAYRAT,M,70,0
HENRYKH,M,70,0
ISMET,M,70,10
JACOBO,M,70,20
KSAVIER,M,70,8
LIANG,M,70,3
LUDOVIC,M,70,25
MATTIAS,M,70,31
MUKHAMMADJON,M,70,0
RAJNHARD,M,70,22
RAMAL,M,70,0
RICKY,M,70,13
RIKARDO,M,70,23
SAIFUL,M,70,11
SANTHOSH,M,70,2
SIEMOWIT,M,70,23
SUNNY,M,70,9
SUSHIL,M,70,0
TANER,M,70,11
ULVI,M,70,0
VALI,M,70,5
VLADIMIRS,M,70,0
WINFRIED,M,70,15
ARIUSZ,M,69,20
AUGUSTO,M,69,310
DAJAN,M,69,12
DONATAS,M,69,4
DOVRAN,M,69,0
GENNADY,M,69,0
GYÖRGY,M,69,17
HACI,M,69,4
IVAR,M,69,35
JEAN-PIERRE,M,69,40
JUNIOR,M,69,406
KRISTOFFER,M,69,45
MAKSIMILIAN,M,69,14
MIDHUN,M,69,0
MORTEN,M,69,13
NURALI,M,69,0
OĞUZ,M,69,11
RAKHMAN,M,69,4
SANJEEV,M,69,2
STOYAN,M,69,0
SUDIP,M,69,0
SYLVAIN,M,69,41
SÉRGIO,M,69,13
TABRIZ,M,69,0
TARIQ,M,69,26
AKIF,M,68,20
ANZORI,M,68,0
ARSENTII,M,68,0
BRANKO,M,68,5
CHASLAU,M,68,0
DUY,M,68,33
ELMER,M,68,16
FEDAR,M,68,0
GRIGOLI,M,68,0
GÜNTHER,M,68,57
HOANG,M,68,45
I GEDE,M,68,0
IKROM,M,68,0
IVAYLO,M,68,2
KOSTIANTIN,M,68,0
PRABIN,M,68,0
TARIELI,M,68,0
TIMON,M,68,8
TSIKHAN,M,68,0
VITĀLIJS,M,68,0
YAŞAR,M,68,13
YOGESH,M,68,9
ABDULLO,M,67,0
ABUBAKAR,M,67,15
ABUBAKR,M,67,0
ALIJON,M,67,0
ALP,M,67,71
ARZUMAN,M,67,0
AYKUT,M,67,7
BERKE,M,67,31
FARIZ,M,67,3
GABIL,M,67,0
GERWAZY,M,67,132
HUY,M,67,54
I MADE,M,67,0
JIN,M,67,44
JOSUE,M,67,49
NITHIN,M,67,0
NITIN,M,67,11
OSYP,M,67,0
PATRICIO,M,67,41
REYNALDO,M,67,9
REZA,M,67,38
ROIAL,M,67,0
ROSS,M,67,75
ROSTOM,M,67,3
SETH,M,67,27
SHUHRAT,M,67,0
TAKUDZWA,M,67,29
UTKU,M,67,17
VIGNESH,M,67,2
WILLY,M,67,58
YASIR,M,67,17
AMADEUS,M,66,53
ANATOLIUSZ,M,66,36
ANH TUAN,M,66,3
BENOIT,M,66,29
DAMINIK,M,66,4
ELKIN,M,66,2
HARPREET,M,66,3
JOAQUÍN,M,66,12
JURGEN,M,66,47
KALEB,M,66,28
KHACHATUR,M,66,0
KRISTOFER,M,66,27
NAZARIJ,M,66,0
PAPUNA,M,66,0
SEBASTIANO,M,66,12
SELÇUK,M,66,14
SHAWN,M,66,28
SHIVA,M,66,5
TATENDA,M,66,35
WILIAM,M,66,51
YONATHAN,M,66,7
ZIAD,M,66,16
ZLATAN,M,66,15
ARMANI,M,65,21
ASKHAT,M,65,0
AYKHAN,M,65,0
BLAKE,M,65,29
BORA,M,65,23
CIHAN,M,65,8
EMAD,M,65,37
EMİRHAN,M,65,6
EVANGELOS,M,65,6
GIANFRANCO,M,65,4
GILLES,M,65,46
IROSŁAW,M,65,20
JANUARIUSZ,M,65,42
JULIO CESAR,M,65,0
JURIJS,M,65,0
KLYMENTII,M,65,0
MARKOS,M,65,19
MEHMED,M,65,26
MUKHAMMADALI,M,65,0
ONUFRY,M,65,152
RAY,M,65,113
RAZMIK,M,65,5
SEYMUR,M,65,0
TUNCAY,M,65,0
VAN HUNG,M,65,0
YAM,M,65,4
YAROSLAW,M,65,0
ZOHAR,M,65,4
ANVARJON,M,64,0
AYAZ,M,64,13
CRISTHIAN,M,64,2
GAEL,M,64,30
HADRIAN,M,64,49
HAMDI,M,64,14
ILIJA,M,64,3
JANO,M,64,5
JEFERSON,M,64,2
MICHEASZ,M,64,15
MINA,M,64,9
MOUSTAFA,M,64,38
MUKHTAR,M,64,6
NEO,M,64,25
NEVO,M,64,3
RAJ KUMAR,M,64,0
RAVINDER,M,64,3
SALEM,M,64,28
SANZHAR,M,64,0
SARKIS,M,64,3
SAURABH,M,64,0
SLOBODAN,M,64,2
SVETOSLAV,M,64,0
TALHA,M,64,52
TANASIS,M,64,6
TINASHE,M,64,43
TUẤN,M,64,46
VITOLD,M,64,9
ZAIN,M,64,19
ABHILASH,M,63,0
ALAA,M,63,14
ALIREZA,M,63,0
ANTONIUS,M,63,110
ANZELM,M,63,106
AVINASH,M,63,7
AYAAN,M,63,20
BEKIR,M,63,10
CAMILO ANDRES,M,63,0
CARMINE,M,63,12
CİHAN,M,63,11
DAMIÁN,M,63,43
DAVI,M,63,3
DOSTON,M,63,0
DZMITRYI,M,63,0
ELDOR,M,63,0
ELIZBAR,M,63,0
EMILIUSZ,M,63,30
GEORGY,M,63,0
GREG,M,63,62
HARVEY,M,63,46
JAFAR,M,63,6
JAHONGIR,M,63,0
JARED,M,63,20
JHOAN,M,63,6
KAZIM,M,63,8
KAZYMYR,M,63,2
KIAN,M,63,13
KINGSLEY,M,63,32
LEIF,M,63,17
MAN,M,63,48
MITCHELL,M,63,77
NAPOLEON,M,63,252
OLE,M,63,28
ONISE,M,63,0
PARTH,M,63,0
PASHA,M,63,2
SAKHIL,M,63,0
SHATLYK,M,63,0
SIMBARASHE,M,63,31
SON,M,63,75
UKTAM,M,63,0
UMBERTO,M,63,20
VAJA,M,63,0
YAKYM,M,63,0
ZAID,M,63,5
BAUYRZHAN,M,62,0
DACHI,M,62,0
DANIIAR,M,62,0
DANIIEL,M,62,0
EMILE,M,62,58
FOUAD,M,62,19
FREDRIK,M,62,80
GARETH,M,62,24
GASAN,M,62,0
GASTÓN,M,62,40
GROMOSŁAW,M,62,50
GŰNTER,M,62,32
HIROSHI,M,62,0
JONAH,M,62,19
JUAN PABLO,M,62,0
LI,M,62,9
MUKHIDDIN,M,62,0
OĻEGS,M,62,0
RODEL,M,62,2
SAEED,M,62,47
SHERZODBEK,M,62,0
TIEN,M,62,19
ULRYK,M,62,23
VALDEMAR,M,62,15
VALERIANE,M,62,0
VIKRAM,M,62,9
VINAY,M,62,4
VLADISLAVS,M,62,0
YASHAR,M,62,8
ALIAKSANDAR,M,61,0
ALOIS,M,61,125
ANGELOS,M,61,15
BHIM,M,61,0
CAIO,M,61,0
CÉDRIC,M,61,18
DIEGO FERNANDO,M,61,0
DINU,M,61,2
DIPESH,M,61,0
EMMANUIL,M,61,0
ENGİN,M,61,8
GEORGIJ,M,61,5
GERSON,M,61,3
HAMED,M,61,28
HONG,M,61,16
HUSEIN,M,61,0
IQBAL,M,61,29
ISLOM,M,61,0
JAIDER,M,61,10
JEEVAN,M,61,4
KFIR,M,61,2
MADAN,M,61,2
MICHALIS,M,61,18
NAVRUZ,M,61,0
NOA,M,61,9
ORUJ,M,61,0
RAVSHANBEK,M,61,0
SADIK,M,61,20
SANDESH,M,61,0
SHAKIR,M,61,5
TOGHRUL,M,61,0
VADIMS,M,61,0
WALEED,M,61,21
ŽELJKO,M,61,0
AL,M,60,41
AURELIO,M,60,46
AZIMJON,M,60,0
BAHADIR,M,60,29
BEKZAT,M,60,0
BESARION,M,60,0
BOBUR,M,60,0
CARMELO,M,60,21
CRISTIAN CAMILO,M,60,0
DAULET,M,60,0
DILIP,M,60,22
FAZIL,M,60,4
GERRIT,M,60,33
GOKUL,M,60,2
JAMSHED,M,60,0
JEROEN,M,60,12
JUDE,M,60,56
JÉRÔME,M,60,27
LAMBERT,M,60,72
LINUS,M,60,43
LOUIE,M,60,14
MAHER,M,60,20
MARKIAN,M,60,0
MIKEL,M,60,15
MĀRIS,M,60,0
OCTAVIO,M,60,24
PAULIN,M,60,89
ROMMEL,M,60,0
SEMIH,M,60,11
SHARIF,M,60,22
THIBAULT,M,60,7
WAWRZYN,M,60,326
XANDER,M,60,17
AREN,M,59,4
AZAMJON,M,59,0
CHAO,M,59,2
DAVE,M,59,16
EDIK,M,59,0
EDINSON,M,59,21
EMERSON,M,59,19
FARHOD,M,59,0
HUSSAIN,M,59,96
KADEK,M,59,18
KAREEM,M,59,23
LIAN,M,59,5
MIKA,M,59,13
NURI,M,59,21
ROINI,M,59,0
STEFANOS,M,59,4
SZABOLCS,M,59,8
SZCZĘSNY,M,59,600
THANG,M,59,39
TUẤN ANH,M,59,0
VESELIN,M,59,0
VILIAM,M,59,3
VIPIN,M,59,0
YARDEN,M,59,0
AKIN,M,58,6
ARAS,M,58,24
ASLIDDIN,M,58,0
BIMAL,M,58,0
BOHUSLAV,M,58,4
DAVUT,M,58,10
DOVLET,M,58,0
EFRAIM,M,58,41
EMMANOUIL,M,58,7
HARSH,M,58,3
IBROKHIMJON,M,58,0
KARAM,M,58,11
KIERAN,M,58,14
KORAY,M,58,25
KUNAL,M,58,0
MAKHIR,M,58,0
MENACHEM,M,58,44
NABI,M,58,7
NAIM,M,58,11
OLAV,M,58,40
OLZHAS,M,58,0
PATRIC,M,58,32
PRANAV,M,58,2
ROSARIO,M,58,28
RÜDIGER,M,58,30
SEVASTIAN,M,58,0
SOFIAN,M,58,8
SPENCER,M,58,47
VAHID,M,58,2
VALERIJ,M,58,0
ABDEL,M,57,23
ARKADIY,M,57,0
ATA,M,57,35
AUDRIUS,M,57,0
AZAM,M,57,8
BENCE,M,57,11
BIDZINA,M,57,0
BORISLAV,M,57,5
DVIR,M,57,2
EFIM,M,57,0
EINAR,M,57,38
EYÜP,M,57,3
FAHAD,M,57,6
HAKIM,M,57,25
JHON JAIRO,M,57,0
JOAQUIM,M,57,18
JORDI,M,57,11
KASHIF,M,57,7
KRYSPIAN,M,57,33
LUCIO,M,57,15
LUIS EDUARDO,M,57,0
MANDEEP,M,57,0
MARTINO,M,57,9
MATS,M,57,9
MATTI,M,57,27
MAZLUM,M,57,2
MYHAILO,M,57,0
NURZHAN,M,57,0
OTON,M,57,61
OVIDIU,M,57,12
REJNOLD,M,57,14
REUBEN,M,57,18
ROEI,M,57,0
ROLANDI,M,57,0
RUPERT,M,57,41
SELİM,M,57,23
TEYMUR,M,57,0
TIMOFIJ,M,57,0
UǦUR,M,57,5
VALTER,M,57,5
WASILIS,M,57,7
XAVER,M,57,35
YİĞİT,M,57,27
ÜMIT,M,57,4
ABID,M,56,10
ADARSH,M,56,0
ARNE,M,56,36
BEKHZOD,M,56,0
BESLAN,M,56,0
BIJU,M,56,2
CHIRIL,M,56,0
DANY,M,56,10
DAWYD,M,56,0
DOBROMIŁ,M,56,43
DUNG,M,56,50
EGEMEN,M,56,11
ELGUN,M,56,0
ELLIOTT,M,56,50
ELTON,M,56,7
FILIPPOS,M,56,5
GANG,M,56,3
GLEN,M,56,23
GRIGORIY,M,56,0
GYULA,M,56,13
HUSEYIN,M,56,7
I KOMANG,M,56,0
JOSHGUN,M,56,0
KHAYAL,M,56,0
KOMILJON,M,56,0
MANSURBEK,M,56,0
MARIOS,M,56,16
MIREK,M,56,54
MYKOŁA,M,56,0
MŚCISŁAW,M,56,105
NADEEM,M,56,12
NATHANAEL,M,56,19
NATIK,M,56,0
NICKOLAS,M,56,15
PANASHE,M,56,29
PAVLOS,M,56,8
PROKHOR,M,56,0
RADOVAN,M,56,3
REMY,M,56,20
RESUL,M,56,11
RYNAT,M,56,0
SALI,M,56,29
SAVVA,M,56,2
SAYED,M,56,29
SHERIF,M,56,31
SIEGMUND,M,56,32
SONNY,M,56,13
STIVEN,M,56,230
TAYFUN,M,56,5
VLADYSLAW,M,56,0
ABDELLAH,M,55,5
ABDUR,M,55,9
BARUCH,M,55,49
CLEMENS,M,55,17
CODY,M,55,19
CRISTIN,M,55,0
CZAREK,M,55,16
DOVLETGELDI,M,55,0
EDEM,M,55,11
EVGENIJ,M,55,0
JITENDRA,M,55,16
JORGOS,M,55,18
KARAPET,M,55,0
KHAGANI,M,55,0
LENNY,M,55,10
LIRAN,M,55,0
MANVEL,M,55,2
MARIA,M,55,9606
MATÚŠ,M,55,3
MIRLAN,M,55,0
MUZAFFER,M,55,4
NORBERTO,M,55,38
ODYSEUSZ,M,55,23
PRATIK,M,55,3
REUVEN,M,55,30
SAHIB,M,55,5
SEFA,M,55,16
SERGI,M,55,0
SUNG,M,55,13
TAKASHI,M,55,0
TINOTENDA,M,55,32
TORBEN,M,55,5
TRAVIS,M,55,16
VARUN,M,55,7
VIGGO,M,55,15
YACINE,M,55,17
ALEŠ,M,54,0
ASILBEK,M,54,0
BOTIR,M,54,0
DANIJEL,M,54,0
DURSUN,M,54,5
ELBEK,M,54,0
FIRAS,M,54,10
HANI,M,54,13
HAYDAR,M,54,18
IKROMJON,M,54,0
ILHAN,M,54,3
IMRE,M,54,29
IOANN,M,54,0
ISMOIL,M,54,0
JACOBUS,M,54,83
JANOS,M,54,14
JULIANO,M,54,14
JUMBERI,M,54,0
MANUCHARI,M,54,0
MICHAILO,M,54,0
MIHAILO,M,54,0
MYCHAILO,M,54,0
NADIM,M,54,9
RIENAT,M,54,0
RÉMI,M,54,12
SAIF,M,54,12
SEVAK,M,54,0
SHAKHBOZ,M,54,0
YERZHAN,M,54,0
YUKHYM,M,54,0
ABDUMALIK,M,53,0
ABIN,M,53,0
ALBAN,M,53,17
ARDIAN,M,53,2
ARTASHES,M,53,0
BEKİR,M,53,3
DOĞAN,M,53,4
EDUARDS,M,53,0
ELIA,M,53,18
ERLAN,M,53,0
GRIGORY,M,53,0
GURBAN,M,53,0
HERSZ,M,53,14
HORACIO,M,53,65
IMAN,M,53,5
INDRA,M,53,7
IZAK,M,53,19
JOSH,M,53,16
JULES,M,53,34
KAPIL,M,53,0
LAURENCE,M,53,48
MHER,M,53,0
MICHAËL,M,53,22
MIHAILS,M,53,0
MIKHAEL,M,53,6
MOUNIR,M,53,11
NEBOJŠA,M,53,0
NODIRJON,M,53,0
ORION,M,53,39
OZODBEK,M,53,0
PELEG,M,53,0
PREDRAG,M,53,0
RIZWAN,M,53,13
SAJAN,M,53,5
SARVARBEK,M,53,0
STAN,M,53,70
TADEVUSH,M,53,2
ZEESHAN,M,53,10
ABDALLA,M,52,18
ALTYNBEK,M,52,0
ARTEMIY,M,52,0
BILEL,M,52,7
BOBURJON,M,52,0
CENGIZ,M,52,4
DAUREN,M,52,0
DYMYTRO,M,52,0
EKO,M,52,14
ENEASZ,M,52,28
FREDERICO,M,52,11
FUAT,M,52,7
GEGHAM,M,52,0
GONÇALO,M,52,15
GOVINDA,M,52,4
GÜRKAN,M,52,9
HUMBERTO,M,52,115
I PUTU,M,52,0
JAMSHIDBEK,M,52,0
JESUS DAVID,M,52,0
KABIR,M,52,8
KASJUSZ,M,52,27
KESHAV,M,52,7
KÉVIN,M,52,10
MUHARREM,M,52,4
MURTAZ,M,52,0
MÜSLÜM,M,52,3
NASSIM,M,52,4
NATNAEL,M,52,0
OLEXIY,M,52,0
OSVALDO,M,52,30
PAULIUS,M,52,0
RAMZES,M,52,56
REY,M,52,20
RONY,M,52,5
RUEL,M,52,0
SAAR,M,52,0
SADIG,M,52,0
SEZER,M,52,6
SREEJITH,M,52,0
SULIKO,M,52,0
TIMOTHÉE,M,52,4
TOKHIR,M,52,0
VÁCLAV,M,52,4
WARREN,M,52,40
WASEEM,M,52,15
ADHAM,M,51,8
ALGIMENT,M,51,8
ARNALDO,M,51,21
BABAK,M,51,0
DEV,M,51,29
FRANCISCUS,M,51,54
GODWIN,M,51,9
HAFIZ,M,51,4
HENNING,M,51,20
IFEANYI,M,51,42
INNOCENT,M,51,18
ISAC,M,51,4
KAKHRAMON,M,51,0
KOLIN,M,51,8
LENNART,M,51,46
LENNOX,M,51,12
LUCIEN,M,51,70
LUIS CARLOS,M,51,0
MATTHÄUS,M,51,30
MIKLÓS,M,51,9
NIRAJ,M,51,0
NITZAN,M,51,0
RADOSZ,M,51,9
RANJITH,M,51,3
SABUHI,M,51,0
SEWER,M,51,40
TERENCE,M,51,23
TOYLY,M,51,0
VINICIUS,M,51,49
VOJTĚCH,M,51,0
XAVERY,M,51,15
ÐÌNH,M,51,8
ABHIJITH,M,50,0
AGUSTÍN,M,50,46
ARTURS,M,50,0
ARWID,M,50,12
ARZU,M,50,0
ASHWIN,M,50,9
BASTIEN,M,50,10
BENEDICT,M,50,53
CELAL,M,50,13
CHIRILL,M,50,0
CORNELIUS,M,50,38
DANIYAL,M,50,2
DONIYORBEK,M,50,0
DURGA,M,50,7
EDDY,M,50,17
ELMIN,M,50,0
GENADIUSZ,M,50,5
GERT,M,50,15
GHULAM,M,50,6
GÖRKEM,M,50,23
HNAT,M,50,0
HOSSAM,M,50,5
HOÀNG,M,50,35
IKHTIYOR,M,50,0
ILYOS,M,50,0
ISSA,M,50,15
KRISTOPHER,M,50,26
LARRY,M,50,12
LINAS,M,50,2
MAAYAN,M,50,0
MADDOX,M,50,9
MADHU,M,50,2
MANIKANDAN,M,50,0
MAOR,M,50,4
MIKKO,M,50,4
MING,M,50,12
MITKO,M,50,0
NICOLO,M,50,4
NOZIMJON,M,50,0
RAJEEV,M,50,3
RAJKUMAR,M,50,6
ROBERTS,M,50,8
SANG,M,50,16
SAULIUS,M,50,3
SERGUEI,M,50,0
SOUFIANE,M,50,4
STAVROS,M,50,7
TARLAN,M,50,0
TED,M,50,62
TEDDY,M,50,26
TUAN ANH,M,50,3
UTTAM,M,50,0
VARLAM,M,50,0
VASILIY,M,50,0
YERBOL,M,50,0
ÁKOS,M,50,13
ÖNDER,M,50,9
ABDELAZIZ,M,49,17
ADALAT,M,49,0
AMJAD,M,49,17
ANUP,M,49,0
ARTJOMS,M,49,0
ASKANIUSZ,M,49,15
BAKURI,M,49,0
BALAJI,M,49,6
BASSEM,M,49,6
BENGT,M,49,13
BIBIN,M,49,0
BUNYOD,M,49,0
CALLUM,M,49,8
CUONG,M,49,43
DIMITRII,M,49,3
HEORHIY,M,49,0
JOHNSON,M,49,26
JOSIP,M,49,6
JOSZKO,M,49,11
JOY,M,49,19
JÉRÉMY,M,49,8
KAYETAN,M,49,8
KULDEEP,M,49,4
LAUTARO,M,49,14
LIBOR,M,49,2
LUTOSŁAW,M,49,35
MANH,M,49,21
MIRZOKHID,M,49,0
MOHD,M,49,5
MOHSEN,M,49,23
OBIDJON,M,49,0
OLEKSA,M,49,3
OZ,M,49,12
RAKHIM,M,49,0
ROBERTAS,M,49,0
ROEE,M,49,0
SIDNEY,M,49,24
SUJITH,M,49,3
TANAKA,M,49,30
TOMAŠ,M,49,0
UTKIRBEK,M,49,0
VINH,M,49,46
YEFERSON,M,49,0
AIAZ,M,48,0
ALMOG,M,48,0
ANDRIIAN,M,48,0
ARARAT,M,48,0
AYUSH,M,48,3
BAHRAM,M,48,0
BEZHAN,M,48,0
CELSO,M,48,6
CHYNGYZ,M,48,0
DARKHAN,M,48,0
DENNY,M,48,6
DIONIS,M,48,0
ELSEVAR,M,48,0
EWAN,M,48,30
GERGELY,M,48,8
IHSAN,M,48,10
JAIR,M,48,49
JAMOLIDDIN,M,48,0
JAREMI,M,48,45
KENZO,M,48,9
KLIMEK,M,48,5
KRISTAPS,M,48,5
KÁROLY,M,48,22
LIN,M,48,6
LIRON,M,48,2
MAARTEN,M,48,13
MARLEN,M,48,0
MIRIANI,M,48,0
MOHSIN,M,48,14
MUHAMMADJON,M,48,0
MUKHRIDDIN,M,48,0
NOUREDDINE,M,48,4
NURULLAH,M,48,4
RADIM,M,48,4
ROMEL,M,48,0
SAIMON,M,48,11
SAMMY,M,48,5
SERVET,M,48,3
SHAUL,M,48,19
SILVIU,M,48,5
SIVA,M,48,3
TARUN,M,48,3
TILEK,M,48,0
WILFREDO,M,48,5
YOUNG,M,48,33
YURA,M,48,0
ÐỨC,M,48,29
ŞAHİN,M,48,7
ACHILLES,M,47,54
ACHRAF,M,47,10
AMIRKHAN,M,47,0
APOSTOLOS,M,47,7
ARAYIK,M,47,0
ASHUTOSH,M,47,0
ATILLA,M,47,12
BASSAM,M,47,17
BEKHRUZ,M,47,0
BOBBY,M,47,6
DHAN,M,47,2
DONATAN,M,47,18
DOĞUKAN,M,47,9
ELMUROD,M,47,0
FARIDUN,M,47,0
FEODOR,M,47,0
FERUZ,M,47,0
FRANKO,M,47,4
GERARDUS,M,47,69
HENADII,M,47,0
HENDRIKUS,M,47,41
IAKOB,M,47,0
IHNATII,M,47,0
IOANE,M,47,0
IZAJASZ,M,47,45
JAHANGIR,M,47,7
KASIM,M,47,10
KASPAR,M,47,17
KHASANBOY,M,47,0
KISHOR,M,47,30
KUDAKWASHE,M,47,27
MANPREET,M,47,0
MELİH,M,47,18
MUNASHE,M,47,30
MYCHAJLO,M,47,0
NASIM,M,47,11
NAVEED,M,47,11
NEERAJ,M,47,0
OKTAVIAN,M,47,10
PANAJOTIS,M,47,12
PAVAN,M,47,5
QUOC,M,47,4
RAMY,M,47,6
RANI,M,47,0
RISHI,M,47,6
RODERICK,M,47,14
RONAN,M,47,10
ROSEN,M,47,2
SAJID,M,47,9
SAJJAD,M,47,9
SAMED,M,47,9
SEMİH,M,47,11
SHAKED,M,47,0
SHIVAM,M,47,2
SØREN,M,47,5
TIZIANO,M,47,9
VIDADI,M,47,0
VILEN,M,47,0
WIELISŁAW,M,47,7
WITEK,M,47,18
YALÇIN,M,47,2
YEFIM,M,47,0
YOHAN,M,47,8
ZAALI,M,47,0
ZDOBYSŁAW,M,47,46
İSA,M,47,0
AAKASH,M,46,2
ALMAS,M,46,0
ANDRI,M,46,2
ANTONIN,M,46,11
ARBI,M,46,5
ARYSTARKH,M,46,0
AVNER,M,46,2
BAHRUZ,M,46,0
BASANTA,M,46,0
BENITO,M,46,36
BILLY,M,46,11
CENGİZ,M,46,0
CESARE,M,46,22
CÉSAR,M,46,41
DIMITRIS,M,46,18
EDI,M,46,7
ELBRUS,M,46,0
FINLEY,M,46,8
GABRIELI,M,46,0
GUENTER,M,46,22
HANY,M,46,15
HIKMAT,M,46,5
I KETUT,M,46,0
IASON,M,46,0
KASPARS,M,46,0
KRISTÓF,M,46,8
LAVI,M,46,9
MARCIO,M,46,9
MARTYNAS,M,46,2
MAZEN,M,46,2
MILAD,M,46,10
MILANO,M,46,16
MÁRK,M,46,14
NATANEL,M,46,9
PAWLO,M,46,2
PĀVELS,M,46,0
RENAN,M,46,5
SARDAR,M,46,5
TATO,M,46,0
THADDEUS,M,46,56
TROJAN,M,46,22
VAKHID,M,46,0
VELI,M,46,6
WILLIAN,M,46,10
YOUNESS,M,46,0
ZEFIRYN,M,46,49
ABDURAKHMON,M,45,0
ADONIS,M,45,9
AIDIN,M,45,0
ALISTAIR,M,45,20
ANDŽEJ,M,45,0
ANUAR,M,45,2
ARCADIE,M,45,0
ARVIND,M,45,13
ASHIK,M,45,2
AUGUSTINE,M,45,42
BHIM BAHADUR,M,45,0
BINU,M,45,0
BIRENDRA,M,45,0
CHRISTIAAN,M,45,48
DANIËL,M,45,20
DANYYL,M,45,0
DIEGO ALEJANDRO,M,45,0
EDISHER,M,45,0
EVER,M,45,2
EVREN,M,45,4
FEI,M,45,0
GAREGIN,M,45,0
GIGLA,M,45,0
GUNNAR,M,45,63
HUBERTUS,M,45,47
IASHAR,M,45,0
KARL-HEINZ,M,45,28
KARTHIKEYAN,M,45,0
KHURSHIDBEK,M,45,0
KOSTEK,M,45,20
MAKSUD,M,45,0
METEHAN,M,45,7
MURAZ,M,45,0
RAÚL,M,45,40
REINALDO,M,45,16
RENZO,M,45,7
RIZA,M,45,34
SALWADOR,M,45,31
SASHO,M,45,0
SHALOM,M,45,41
SIDDHARTH,M,45,4
SUAT,M,45,7
TALEH,M,45,0
TOMASH,M,45,0
UTKIR,M,45,0
VĂN TUẤN,M,45,0
YAAKOV,M,45,60
YEFREM,M,45,0
AAMIR,M,44,7
AASHISH,M,44,0
ABHINAV,M,44,2
AFGAN,M,44,0
AKBARJON,M,44,0
AKYLBEK,M,44,0
ALDIN,M,44,6
ALFIE,M,44,7
AMANDEEP,M,44,0
ANANDHU,M,44,0
ANH TUẤN,M,44,0
ARBEN,M,44,3
ATHUL,M,44,0
BADR,M,44,7
BAKHROMJON,M,44,0
BASHIR,M,44,14
BEGLAR,M,44,0
BODO,M,44,31
CHETAN,M,44,3
DANIAL,M,44,4
DON,M,44,17
DUSZAN,M,44,23
EDSON,M,44,5
FARHAN,M,44,18
FARUKH,M,44,0
GERMÁN,M,44,15
GIEDRIUS,M,44,0
GUNTER,M,44,24
HOWARD,M,44,78
IKER,M,44,8
ILGAM,M,44,0
ISAK,M,44,6
JALIL,M,44,7
JEISON,M,44,0
KAMO,M,44,2
KISHORE,M,44,14
KOMIL,M,44,0
LEONHARD,M,44,34
LESLIE,M,44,77
LUIS MIGUEL,M,44,0
MENDEL,M,44,36
MIKAYEL,M,44,0
MISHIKO,M,44,0
MOH,M,44,0
PADAM,M,44,0
PATRICE,M,44,31
POLAD,M,44,0
QUANG HUY,M,44,0
REMZI,M,44,11
SAKHAVAT,M,44,0
SHADI,M,44,7
SOHEL,M,44,8
SUKHWINDER,M,44,0
SYIMYK,M,44,0
TAMIRLAN,M,44,0
TAYLOR,M,44,33
TRỌNG,M,44,16
UGUR,M,44,8
UMEDJON,M,44,0
VICTOR MANUEL,M,44,0
WILMAR,M,44,0
XIANG,M,44,2
YESID,M,44,100
ÇAĞRI,M,44,22
ŚCIBOR,M,44,64
ŠIMON,M,44,0
